"address","address_lat","address_lng","nearest_mrt_name","distance_to_nearest_mrt"
"423 BEDOK NORTH AVENUE 1",1.3279536,103.9276835,"Bedok",770
"551 BEDOK NORTH AVENUE 1",1.3322344,103.9270468,"Bedok Reservoir",1403
"522 BEDOK NORTH AVENUE 1",1.3306412,103.9269518,"Bedok",1094
"418 BEDOK NORTH AVENUE 2",1.3283185,103.9300788,"Bedok",544
"515 BEDOK NORTH AVENUE 2",1.3320873,103.9299429,"Bedok Reservoir",943
"412 BEDOK NORTH AVENUE 2",1.3293002,103.9311212,"Bedok",784
"410 BEDOK NORTH AVENUE 2",1.3277332,103.9314007,"Bedok",548
"402 BEDOK NORTH AVENUE 3",1.3305299,103.9335685,"Bedok Reservoir",797
"401 BEDOK NORTH AVENUE 3",1.3308511,103.9333999,"Bedok Reservoir",694
"104 BEDOK NORTH AVENUE 4",1.3332562,103.936605,"Bedok Reservoir",860
"100 BEDOK NORTH AVENUE 4",1.334268,103.9387805,"Bedok Reservoir",1337
"102 BEDOK NORTH AVENUE 4",1.3338732,103.9374662,"Bedok Reservoir",1262
"92 BEDOK NORTH AVENUE 4",1.332461,103.9412733,"Tanah Merah",1782
"103 BEDOK NORTH AVENUE 4",1.3333864,103.9374001,"Bedok Reservoir",1279
"105 BEDOK NORTH AVENUE 4",1.3336952,103.936605,"Bedok Reservoir",1365
"124 BEDOK NORTH ROAD",1.3292548,103.9390071,"Tanah Merah",1498
"115 BEDOK NORTH ROAD",1.3313891,103.9368316,"Bedok Reservoir",961
"77 BEDOK NORTH ROAD",1.3287254,103.9419985,"Tanah Merah",1204
"425 BEDOK NORTH ROAD",1.3293501,103.9288099,"Bedok",742
"109 BEDOK NORTH ROAD",1.3321249,103.9352913,"Bedok Reservoir",736
"75 BEDOK NORTH ROAD",1.3279202,103.9420891,"Tanah Merah",910
"76 BEDOK NORTH ROAD",1.3283586,103.9421798,"Tanah Merah",1218
"74 BEDOK NORTH ROAD",1.3274721,103.9417148,"Tanah Merah",1001
"108 BEDOK NORTH ROAD",1.3321976,103.9361971,"Bedok Reservoir",813
"110 BEDOK NORTH ROAD",1.3324137,103.9346608,"Bedok Reservoir",582
"426 BEDOK NORTH ROAD",1.329789,103.9288099,"Bedok",857
"107 BEDOK NORTH ROAD",1.3324161,103.9363784,"Bedok Reservoir",817
"116 BEDOK NORTH ROAD",1.3309428,103.9381007,"Bedok Reservoir",1112
"125 BEDOK NORTH ROAD",1.3288879,103.9391884,"Tanah Merah",1305
"420 BEDOK NORTH STREET 1",1.3277041,103.9287646,"Bedok",660
"419 BEDOK NORTH STREET 1",1.326903,103.9281301,"Bedok",509
"213 BEDOK NORTH STREET 1",1.3263607,103.9333872,"Bedok",704
"202 BEDOK NORTH STREET 1",1.3256603,103.9279488,"Bedok",488
"204 BEDOK NORTH STREET 1",1.3267772,103.9302886,"Bedok",386
"201 BEDOK NORTH STREET 1",1.3260861,103.9281815,"Bedok",511
"218 BEDOK NORTH STREET 1",1.3275586,103.9345016,"Bedok",905
"217 BEDOK NORTH STREET 1",1.3268697,103.9339311,"Bedok",885
"203 BEDOK NORTH STREET 1",1.3257572,103.9291728,"Bedok",426
"214 BEDOK NORTH STREET 1",1.3258543,103.9323902,"Bedok",540
"138 BEDOK NORTH STREET 2",1.3297831,103.9361971,"Bedok Reservoir",967
"126 BEDOK NORTH STREET 2",1.3281579,103.9389165,"Tanah Merah",1417
"129 BEDOK NORTH STREET 2",1.3275778,103.93801,"Tanah Merah",1502
"128 BEDOK NORTH STREET 2",1.32759,103.9390751,"Tanah Merah",1210
"134 BEDOK NORTH STREET 2",1.3283003,103.936575,"Bedok",1207
"122 BEDOK NORTH STREET 2",1.3289969,103.9380633,"Tanah Merah",1685
"135 BEDOK NORTH STREET 2",1.3282662,103.9359932,"Bedok",1118
"127 BEDOK NORTH STREET 2",1.3279447,103.9378287,"Tanah Merah",1493
"123 BEDOK NORTH STREET 2",1.3291933,103.9372982,"Bedok Reservoir",1163
"530 BEDOK NORTH STREET 3",1.3338739,103.9278355,"Bedok Reservoir",902
"502 BEDOK NORTH STREET 3",1.331641,103.9312118,"Bedok Reservoir",843
"504 BEDOK NORTH STREET 3",1.3318724,103.9323222,"Bedok Reservoir",669
"526 BEDOK NORTH STREET 3",1.334214,103.9291271,"Bedok Reservoir",708
"501 BEDOK NORTH STREET 3",1.3315687,103.9308803,"Bedok Reservoir",880
"525 BEDOK NORTH STREET 3",1.3347268,103.9290365,"Bedok Reservoir",731
"503 BEDOK NORTH STREET 3",1.3314692,103.9324581,"Bedok Reservoir",1281
"536 BEDOK NORTH STREET 3",1.3334447,103.9229638,"Bedok North",836
"545 BEDOK NORTH STREET 3",1.3301452,103.924142,"Bedok North",1473
"542 BEDOK NORTH STREET 3",1.3307383,103.9227825,"Bedok North",1229
"539 BEDOK NORTH STREET 3",1.3315795,103.9247462,"Bedok North",1346
"533 BEDOK NORTH STREET 3",1.3336026,103.9241111,"Bedok North",1000
"510 BEDOK NORTH STREET 3",1.3322416,103.9310472,"Bedok Reservoir",803
"532 BEDOK NORTH STREET 3",1.3340175,103.925139,"Bedok North",1313
"554 BEDOK NORTH STREET 3",1.3326826,103.9282207,"Bedok Reservoir",1045
"537 BEDOK NORTH STREET 3",1.3325465,103.9248558,"Bedok North",1148
"529 BEDOK NORTH STREET 3",1.3341406,103.9265087,"Bedok Reservoir",1034
"528 BEDOK NORTH STREET 3",1.3350657,103.9276784,"Bedok Reservoir",757
"531 BEDOK NORTH STREET 3",1.3333543,103.9259548,"Bedok Reservoir",1188
"540 BEDOK NORTH STREET 3",1.3311078,103.9221481,"Bedok North",1270
"546 BEDOK NORTH STREET 3",1.3307959,103.9255016,"Bedok",1146
"527 BEDOK NORTH STREET 3",1.3338375,103.9284117,"Bedok Reservoir",855
"509 BEDOK NORTH STREET 3",1.3338382,103.9308493,"Bedok Reservoir",642
"89 BEDOK NORTH STREET 4",1.332718,103.9380402,"Bedok Reservoir",1296
"84 BEDOK NORTH STREET 4",1.3318119,103.9396416,"Tanah Merah",1619
"748B BEDOK RESERVOIR CRESCENT",1.336289,103.9211329,"Bedok North",652
"748A BEDOK RESERVOIR CRESCENT",1.336359,103.9211067,"Bedok North",646
"748C BEDOK RESERVOIR CRESCENT",1.3361274,103.9214414,"Bedok North",691
"609 BEDOK RESERVOIR ROAD",1.3318329,103.9131117,"Kaki Bukit",870
"712 BEDOK RESERVOIR ROAD",1.3359249,103.9226092,"Bedok North",895
"624 BEDOK RESERVOIR ROAD",1.3342146,103.9163476,"Bedok North",1858
"617 BEDOK RESERVOIR ROAD",1.3331891,103.9165289,"Bedok North",1587
"108 BEDOK RESERVOIR ROAD",1.3302301,103.9093692,"Kaki Bukit",785
"713 BEDOK RESERVOIR ROAD",1.336814,103.92242,"Bedok North",748
"127 BEDOK RESERVOIR ROAD",1.3331478,103.9110005,"Kaki Bukit",604
"105 BEDOK RESERVOIR ROAD",1.3291336,103.909188,"Kaki Bukit",929
"632 BEDOK RESERVOIR ROAD",1.3325435,103.9142631,"Bedok North",1518
"117 BEDOK RESERVOIR ROAD",1.3314046,103.9087348,"Kaki Bukit",629
"702 BEDOK RESERVOIR ROAD",1.3373472,103.9187946,"Bedok North",335
"616 BEDOK RESERVOIR ROAD",1.3318081,103.9148975,"Bedok North",1644
"709 BEDOK RESERVOIR ROAD",1.3353499,103.9225106,"Bedok North",854
"744 BEDOK RESERVOIR ROAD",1.337769,103.9217855,"Bedok North",761
"704 BEDOK RESERVOIR ROAD",1.3365333,103.9203354,"Bedok North",508
"113 BEDOK RESERVOIR ROAD",1.3305887,103.910638,"Kaki Bukit",630
"121 BEDOK RESERVOIR ROAD",1.3313246,103.909913,"Kaki Bukit",589
"703 BEDOK RESERVOIR ROAD",1.3374289,103.920494,"Bedok North",659
"143 BEDOK RESERVOIR ROAD",1.3350405,103.9127224,"Kaki Bukit",538
"615 BEDOK RESERVOIR ROAD",1.3322067,103.9155772,"Bedok North",1513
"631 BEDOK RESERVOIR ROAD",1.3331029,103.9145091,"Bedok North",1424
"614 BEDOK RESERVOIR ROAD",1.3324563,103.9167101,"Bedok North",1540
"102 BEDOK RESERVOIR ROAD",1.3285295,103.9092559,"Kaki Bukit",976
"116 BEDOK RESERVOIR ROAD",1.3311124,103.9086442,"Kaki Bukit",622
"606 BEDOK RESERVOIR ROAD",1.3313022,103.91381,"Bedok North",1563
"618 BEDOK RESERVOIR ROAD",1.3330764,103.9170273,"Bedok North",1602
"103 BEDOK RESERVOIR ROAD",1.3287662,103.9094598,"Kaki Bukit",964
"107 BEDOK RESERVOIR ROAD",1.3298088,103.9094026,"Kaki Bukit",870
"701 BEDOK RESERVOIR ROAD",1.3376405,103.918704,"Bedok North",368
"625 BEDOK RESERVOIR ROAD",1.3339235,103.9160757,"Bedok North",1387
"619 BEDOK RESERVOIR ROAD",1.333514,103.9176286,"Bedok North",1739
"144 BEDOK RESERVOIR ROAD",1.3351152,103.9124505,"Kaki Bukit",457
"740 BEDOK RESERVOIR ROAD",1.3383014,103.9225237,"Bedok North",909
"109 BEDOK RESERVOIR ROAD",1.3298069,103.9097997,"Kaki Bukit",765
"3 BEDOK SOUTH AVENUE 1",1.3219076,103.9331111,"Bedok",799
"23 BEDOK SOUTH AVENUE 1",1.3232917,103.9327527,"Bedok",553
"22 BEDOK SOUTH AVENUE 1",1.3228528,103.9327527,"Bedok",602
"4 BEDOK SOUTH AVENUE 1",1.3224834,103.9333872,"Bedok",968
"1 BEDOK SOUTH AVENUE 1",1.320875,103.9337491,"Bedok",1308
"2 BEDOK SOUTH AVENUE 1",1.3213165,103.9332953,"Bedok",783
"33 BEDOK SOUTH AVENUE 2",1.3228517,103.9393516,"Tanah Merah",1343
"168 BEDOK SOUTH AVENUE 3",1.320155,103.9445364,"Tanah Merah",1535
"69 BEDOK SOUTH AVENUE 3",1.3193589,103.9435005,"Tanah Merah",1275
"158 BEDOK SOUTH AVENUE 3",1.318767,103.9450805,"Tanah Merah",1495
"40 BEDOK SOUTH ROAD",1.3210603,103.9397313,"Tanah Merah",1613
"39 BEDOK SOUTH ROAD",1.3214265,103.9396401,"Tanah Merah",1651
"71 BEDOK SOUTH ROAD",1.3203977,103.9425686,"Tanah Merah",1279
"18 BEDOK SOUTH ROAD",1.3205036,103.9347465,"Bedok",1052
"70 BEDOK SOUTH ROAD",1.3200234,103.9429035,"Tanah Merah",1253
"37 CHAI CHEE AVENUE",1.325389,103.9260446,"Bedok",584
"32 CHAI CHEE AVENUE",1.3237706,103.9249492,"Bedok",623
"36 CHAI CHEE AVENUE",1.3252727,103.9253656,"Bedok",715
"40 CHAI CHEE AVENUE",1.3259924,103.9263438,"Bedok",600
"55 CHAI CHEE DRIVE",1.3271729,103.9193384,"Bedok North",2434
"807C CHAI CHEE ROAD",1.3281007,103.923417,"Bedok",1029
"21 CHAI CHEE ROAD",1.325822,103.9222289,"Bedok",1338
"19 CHAI CHEE ROAD",1.3275221,103.9222387,"Bedok",1290
"808A CHAI CHEE ROAD",1.3270805,103.9238511,"Bedok",1028
"20 CHAI CHEE ROAD",1.3260559,103.9230056,"Bedok",1070
"59 CHAI CHEE ROAD",1.3248997,103.9202448,"Kembangan",1107
"808C CHAI CHEE ROAD",1.3278038,103.924142,"Bedok",1052
"60 CHAI CHEE ROAD",1.3246013,103.9212417,"Bedok",1262
"807B CHAI CHEE ROAD",1.3276198,103.9233317,"Bedok",1139
"807A CHAI CHEE ROAD",1.3271511,103.9231451,"Bedok",1156
"50 CHAI CHEE STREET",1.3293183,103.9225179,"Bedok North",1920
"44 CHAI CHEE STREET",1.3290053,103.9257046,"Bedok",1066
"41 CHAI CHEE STREET",1.3274212,103.9258996,"Bedok",834
"54 CHAI CHEE STREET",1.3296502,103.9211511,"Bedok North",1855
"45 CHAI CHEE STREET",1.3286803,103.924414,"Bedok",967
"42 CHAI CHEE STREET",1.3279408,103.9257735,"Bedok",853
"30 NEW UPPER CHANGI ROAD",1.3235698,103.9363722,"Bedok",1085
"24 NEW UPPER CHANGI ROAD",1.3238437,103.9333741,"Bedok",734
"29 NEW UPPER CHANGI ROAD",1.3240053,103.9363732,"Bedok",1049
"27 NEW UPPER CHANGI ROAD",1.3241599,103.9349227,"Bedok",730
"28 NEW UPPER CHANGI ROAD",1.32374,103.9349004,"Bedok",742
"57 NEW UPPER CHANGI ROAD",1.3241216,103.9416303,"Tanah Merah",943
"210 NEW UPPER CHANGI ROAD",1.3247277,103.931711,"Bedok",539
"221A BEDOK CENTRAL",1.3248975,103.9333872,"Bedok",543
"221B BEDOK CENTRAL",1.325015,103.934526,"Bedok",674
"219C BEDOK CENTRAL",1.3249153,103.9333079,"Bedok",534
"220C BEDOK CENTRAL",1.3254538,103.9339582,"Bedok",707
"408 BEDOK NORTH AVENUE 2",1.3284865,103.9326621,"Bedok",813
"513 BEDOK NORTH AVENUE 2",1.332969,103.9293084,"Bedok Reservoir",1155
"518 BEDOK NORTH AVENUE 2",1.3316535,103.9290365,"Bedok Reservoir",1038
"411 BEDOK NORTH AVENUE 2",1.3283459,103.931665,"Bedok",701
"517 BEDOK NORTH AVENUE 2",1.3310677,103.9291271,"Bedok Reservoir",1095
"512 BEDOK NORTH AVENUE 2",1.3333359,103.9291271,"Bedok Reservoir",811
"404 BEDOK NORTH AVENUE 3",1.3293572,103.9339311,"Bedok",1027
"403 BEDOK NORTH AVENUE 3",1.3297967,103.9338404,"Bedok Reservoir",961
"508 BEDOK NORTH AVENUE 3",1.3334957,103.932435,"Bedok Reservoir",828
"133 BEDOK NORTH AVENUE 3",1.3275177,103.9357439,"Bedok",1030
"507 BEDOK NORTH AVENUE 3",1.3329865,103.9326168,"Bedok Reservoir",633
"137 BEDOK NORTH AVENUE 3",1.3288356,103.9355626,"Bedok",1132
"95 BEDOK NORTH AVENUE 4",1.3338112,103.9418625,"Tanah Merah",2068
"93 BEDOK NORTH AVENUE 4",1.3329353,103.9414999,"Tanah Merah",2002
"119 BEDOK NORTH ROAD",1.3302075,103.9387352,"Tanah Merah",1484
"185 BEDOK NORTH ROAD",1.3261717,103.94082,"Tanah Merah",1008
"428 BEDOK NORTH ROAD",1.3295047,103.9273597,"Bedok",989
"421 BEDOK NORTH ROAD",1.3282884,103.9289458,"Bedok",630
"180 BEDOK NORTH ROAD",1.3267569,103.94082,"Tanah Merah",1042
"422 BEDOK NORTH ROAD",1.3287637,103.9289911,"Bedok",715
"183 BEDOK NORTH ROAD",1.3263854,103.9418172,"Tanah Merah",1212
"81 BEDOK NORTH ROAD",1.3288806,103.9404575,"Tanah Merah",1307
"82 BEDOK NORTH ROAD",1.3295396,103.9403668,"Tanah Merah",1325
"78 BEDOK NORTH ROAD",1.3272685,103.9409107,"Tanah Merah",1251
"707 BEDOK NORTH ROAD",1.3354419,103.9192478,"Bedok North",341
"427 BEDOK NORTH ROAD",1.3290657,103.9273597,"Bedok",906
"80 BEDOK NORTH ROAD",1.3285133,103.9407294,"Tanah Merah",1230
"79 BEDOK NORTH ROAD",1.327708,103.94082,"Tanah Merah",1251
"182 BEDOK NORTH ROAD",1.3269349,103.9416812,"Tanah Merah",1157
"121 BEDOK NORTH ROAD",1.3296029,103.9387556,"Tanah Merah",1496
"181 BEDOK NORTH ROAD",1.326608,103.9412733,"Tanah Merah",1098
"708 BEDOK NORTH ROAD",1.3350028,103.9192478,"Bedok North",589
"117 BEDOK NORTH ROAD",1.3306475,103.9385539,"Tanah Merah",1609
"111 BEDOK NORTH ROAD",1.3314701,103.935472,"Bedok Reservoir",725
"130 BEDOK NORTH STREET 2",1.327169,103.9368018,"Bedok",1215
"132 BEDOK NORTH STREET 2",1.3277314,103.936741,"Bedok",1225
"120 BEDOK NORTH STREET 2",1.3299216,103.9375568,"Bedok Reservoir",1171
"524 BEDOK NORTH STREET 3",1.3349574,103.9302828,"Bedok Reservoir",691
"547 BEDOK NORTH STREET 3",1.3302438,103.9251765,"Bedok",1210
"523 BEDOK NORTH STREET 3",1.334352,103.9305773,"Bedok Reservoir",554
"543 BEDOK NORTH STREET 3",1.3302972,103.9231451,"Bedok North",1596
"91 BEDOK NORTH STREET 4",1.3325399,103.9402762,"Tanah Merah",1779
"747B BEDOK RESERVOIR CRESCENT",1.3365784,103.9211298,"Bedok North",647
"747C BEDOK RESERVOIR CRESCENT",1.336787,103.9207431,"Bedok North",594
"747A BEDOK RESERVOIR CRESCENT",1.3366511,103.9209799,"Bedok North",614
"120 BEDOK RESERVOIR ROAD",1.3309592,103.9098223,"Kaki Bukit",597
"110 BEDOK RESERVOIR ROAD",1.3301512,103.9103661,"Kaki Bukit",732
"135 BEDOK RESERVOIR ROAD",1.3331404,103.9122693,"Kaki Bukit",836
"149 BEDOK RESERVOIR ROAD",1.3356275,103.9124505,"Kaki Bukit",439
"150 BEDOK RESERVOIR ROAD",1.3360624,103.9124743,"Kaki Bukit",463
"124 BEDOK RESERVOIR ROAD",1.3327139,103.9100942,"Kaki Bukit",531
"611 BEDOK RESERVOIR ROAD",1.331039,103.9150335,"Bedok North",792
"119 BEDOK RESERVOIR ROAD",1.331254,103.9094598,"Kaki Bukit",618
"623 BEDOK RESERVOIR ROAD",1.3336266,103.9168007,"Bedok North",1608
"147 BEDOK RESERVOIR ROAD",1.3349004,103.9116349,"Kaki Bukit",353
"122 BEDOK RESERVOIR ROAD",1.3320522,103.910638,"Kaki Bukit",511
"718 BEDOK RESERVOIR ROAD",1.337161,103.9256829,"Bedok Reservoir",1130
"142 BEDOK RESERVOIR ROAD",1.3355564,103.9129538,"Kaki Bukit",517
"724 BEDOK RESERVOIR ROAD",1.3371453,103.928402,"Bedok Reservoir",1015
"106 BEDOK RESERVOIR ROAD",1.3294979,103.9094598,"Kaki Bukit",917
"722 BEDOK RESERVOIR ROAD",1.3366346,103.9281301,"Bedok Reservoir",806
"148 BEDOK RESERVOIR ROAD",1.3353932,103.9118388,"Kaki Bukit",360
"125 BEDOK RESERVOIR ROAD",1.3330077,103.909913,"Kaki Bukit",547
"123 BEDOK RESERVOIR ROAD",1.3324191,103.9104567,"Kaki Bukit",401
"151 BEDOK RESERVOIR ROAD",1.3357781,103.9117255,"Kaki Bukit",318
"710 BEDOK RESERVOIR ROAD",1.3356353,103.9237795,"Bedok North",942
"118 BEDOK RESERVOIR ROAD",1.3310913,103.90912,"Kaki Bukit",673
"134 BEDOK RESERVOIR ROAD",1.3329178,103.912813,"Kaki Bukit",841
"146 BEDOK RESERVOIR ROAD",1.3346066,103.9118161,"Kaki Bukit",536
"627 BEDOK RESERVOIR ROAD",1.3340729,103.9155319,"Bedok North",1352
"133 BEDOK RESERVOIR ROAD",1.3324839,103.9119068,"Kaki Bukit",814
"141 BEDOK RESERVOIR ROAD",1.335547,103.9137193,"Bedok North",981
"602 BEDOK RESERVOIR ROAD",1.3293395,103.9115443,"Kaki Bukit",953
"131 BEDOK RESERVOIR ROAD",1.3331446,103.9115443,"Kaki Bukit",667
"622 BEDOK RESERVOIR ROAD",1.3341051,103.9164103,"Bedok North",1858
"723 BEDOK RESERVOIR ROAD",1.336844,103.9293101,"Bedok Reservoir",966
"610 BEDOK RESERVOIR ROAD",1.3309457,103.9121786,"Kaki Bukit",742
"613 BEDOK RESERVOIR ROAD",1.3318912,103.9169623,"Bedok North",1769
"138 BEDOK RESERVOIR ROAD",1.3345261,103.9130849,"Kaki Bukit",950
"128 BEDOK RESERVOIR ROAD",1.3334379,103.9114536,"Kaki Bukit",551
"628 BEDOK RESERVOIR ROAD",1.3349542,103.9149881,"Bedok North",1383
"132 BEDOK RESERVOIR ROAD",1.332923,103.9119068,"Kaki Bukit",789
"132 BEDOK RESERVOIR ROAD",1.332923,103.9119068,"Kaki Bukit",789
"132 BEDOK RESERVOIR ROAD",1.332923,103.9119068,"Kaki Bukit",789
"132 BEDOK RESERVOIR ROAD",1.332923,103.9119068,"Kaki Bukit",789
"132 BEDOK RESERVOIR ROAD",1.332923,103.9119068,"Kaki Bukit",789
"132 BEDOK RESERVOIR ROAD",1.332923,103.9119068,"Kaki Bukit",789
"132 BEDOK RESERVOIR ROAD",1.332923,103.9119068,"Kaki Bukit",789
"132 BEDOK RESERVOIR ROAD",1.332923,103.9119068,"Kaki Bukit",789
"132 BEDOK RESERVOIR ROAD",1.332923,103.9119068,"Kaki Bukit",789
"132 BEDOK RESERVOIR ROAD",1.332923,103.9119068,"Kaki Bukit",789
"37 BEDOK SOUTH AVENUE 2",1.3219414,103.9399096,"Tanah Merah",1611
"35 BEDOK SOUTH AVENUE 2",1.3223734,103.9398229,"Tanah Merah",1302
"5 BEDOK SOUTH AVENUE 2",1.3221126,103.934304,"Bedok",943
"34 BEDOK SOUTH AVENUE 2",1.3219812,103.9380553,"Bedok",1309
"36 BEDOK SOUTH AVENUE 2",1.3215806,103.9382803,"Bedok",1737
"6 BEDOK SOUTH AVENUE 2",1.3221825,103.9348375,"Bedok",899
"8 BEDOK SOUTH AVENUE 2",1.322852,103.9360838,"Bedok",1305
"157 BEDOK SOUTH AVENUE 3",1.3186821,103.9457167,"Tanah Merah",1583
"159 BEDOK SOUTH AVENUE 3",1.3190559,103.9456246,"Tanah Merah",1421
"166 BEDOK SOUTH AVENUE 3",1.32001,103.9451699,"Tanah Merah",1507
"156 BEDOK SOUTH AVENUE 3",1.3183175,103.945534,"Tanah Merah",1464
"42 BEDOK SOUTH ROAD",1.3214934,103.9407278,"Tanah Merah",1520
"43 BEDOK SOUTH ROAD",1.3215614,103.9416343,"Tanah Merah",1420
"165 BEDOK SOUTH ROAD",1.3202925,103.9460775,"Tanah Merah",1510
"44 BEDOK SOUTH ROAD",1.3211225,103.9416348,"Tanah Merah",1308
"15 BEDOK SOUTH ROAD",1.3208647,103.9355622,"Bedok",1362
"41 BEDOK SOUTH ROAD",1.3210837,103.9407355,"Tanah Merah",1408
"164 BEDOK SOUTH ROAD",1.3200746,103.9466203,"Tanah Merah",1520
"163 BEDOK SOUTH ROAD",1.3197012,103.9466216,"Tanah Merah",1308
"171 BEDOK SOUTH ROAD",1.3209095,103.9454011,"Tanah Merah",1193
"170 BEDOK SOUTH ROAD",1.3206577,103.9461681,"Tanah Merah",1532
"35 CHAI CHEE AVENUE",1.3247705,103.9260785,"Bedok",756
"56 CHAI CHEE DRIVE",1.326364,103.9200635,"Kembangan",1121
"58 CHAI CHEE DRIVE",1.325893,103.919809,"Kembangan",1149
"1 CHAI CHEE ROAD",1.3280238,103.9225974,"Bedok",1358
"61 CHAI CHEE ROAD",1.3251171,103.9206073,"Kembangan",1127
"10 CHAI CHEE ROAD",1.3273167,103.9245068,"Bedok",963
"11 CHAI CHEE ROAD",1.3269222,103.9247765,"Bedok",927
"43 CHAI CHEE STREET",1.3280924,103.925092,"Bedok",864
"52 CHAI CHEE STREET",1.3287732,103.9209698,"Bedok North",1863
"666 JALAN DAMAI",1.3337504,103.9080098,"Kaki Bukit",388
"671 JALAN DAMAI",1.332428,103.9089161,"Kaki Bukit",376
"672 JALAN DAMAI",1.3320621,103.9089161,"Kaki Bukit",472
"654 JALAN TENAGA",1.3333365,103.906809,"Kaki Bukit",904
"655 JALAN TENAGA",1.333363,103.9068685,"Kaki Bukit",897
"651 JALAN TENAGA",1.3322173,103.9073754,"Kaki Bukit",714
"647 JALAN TENAGA",1.3317559,103.9057894,"Kaki Bukit",727
"660 JALAN TENAGA",1.3344959,103.9068372,"Kaki Bukit",241
"657 JALAN TENAGA",1.3339562,103.9072169,"Kaki Bukit",279
"646 JALAN TENAGA",1.3312733,103.9061067,"Kaki Bukit",815
"646 JALAN TENAGA",1.3312733,103.9061067,"Kaki Bukit",815
"646 JALAN TENAGA",1.3312733,103.9061067,"Kaki Bukit",815
"646 JALAN TENAGA",1.3312733,103.9061067,"Kaki Bukit",815
"646 JALAN TENAGA",1.3312733,103.9061067,"Kaki Bukit",815
"63 NEW UPPER CHANGI ROAD",1.3237658,103.9399086,"Tanah Merah",1183
"51 NEW UPPER CHANGI ROAD",1.3234567,103.9422704,"Tanah Merah",982
"53 NEW UPPER CHANGI ROAD",1.3243325,103.9424467,"Tanah Merah",840
"64 NEW UPPER CHANGI ROAD",1.3242773,103.9399081,"Tanah Merah",1070
"65 NEW UPPER CHANGI ROAD",1.3247143,103.9398229,"Tanah Merah",1070
"62 NEW UPPER CHANGI ROAD",1.3233233,103.9400042,"Tanah Merah",1183
"52 NEW UPPER CHANGI ROAD",1.3253182,103.9429503,"Tanah Merah",678
"552 BEDOK NORTH AVENUE 1",1.3318804,103.9277675,"Bedok Reservoir",1462
"553 BEDOK NORTH AVENUE 1",1.331514,103.9278582,"Bedok Reservoir",1504
"414 BEDOK NORTH AVENUE 2",1.3300765,103.9297163,"Bedok",755
"417 BEDOK NORTH AVENUE 2",1.3275847,103.9304414,"Bedok",541
"415 BEDOK NORTH AVENUE 2",1.3296344,103.9302601,"Bedok",738
"516 BEDOK NORTH AVENUE 2",1.3311356,103.9300335,"Bedok Reservoir",1071
"405 BEDOK NORTH AVENUE 3",1.3286977,103.9341123,"Bedok",975
"139 BEDOK NORTH AVENUE 3",1.3294215,103.935472,"Bedok Reservoir",987
"505 BEDOK NORTH AVENUE 3",1.331848,103.9333872,"Bedok Reservoir",557
"506 BEDOK NORTH AVENUE 3",1.3321747,103.9337261,"Bedok Reservoir",582
"406 BEDOK NORTH AVENUE 3",1.3281103,103.9344749,"Bedok",890
"97 BEDOK NORTH AVENUE 4",1.3329078,103.9399136,"Bedok Reservoir",1415
"94D BEDOK NORTH AVENUE 4",1.3336489,103.9413495,"Tanah Merah",2021
"98 BEDOK NORTH AVENUE 4",1.3342618,103.9398683,"Bedok Reservoir",1514
"96 BEDOK NORTH AVENUE 4",1.3331979,103.9403668,"Tanah Merah",1882
"99 BEDOK NORTH AVENUE 4",1.3338248,103.9395057,"Bedok Reservoir",1296
"112 BEDOK NORTH ROAD",1.3310316,103.9353813,"Bedok Reservoir",1003
"118 BEDOK NORTH STREET 2",1.3304343,103.9374662,"Bedok Reservoir",1077
"140 BEDOK NORTH STREET 2",1.3297784,103.9352907,"Bedok Reservoir",837
"90 BEDOK NORTH STREET 4",1.3321736,103.9403668,"Tanah Merah",1675
"607 BEDOK RESERVOIR ROAD",1.3310889,103.9127224,"Kaki Bukit",819
"603 BEDOK RESERVOIR ROAD",1.3299934,103.9123599,"Kaki Bukit",831
"101 BEDOK RESERVOIR ROAD",1.3284164,103.909845,"Kaki Bukit",944
"612 BEDOK RESERVOIR ROAD",1.3317129,103.9160933,"Bedok North",1677
"601 BEDOK RESERVOIR ROAD",1.3299265,103.9112724,"Kaki Bukit",683
"604 BEDOK RESERVOIR ROAD",1.3307947,103.9129943,"Kaki Bukit",933
"613A BEDOK RESERVOIR ROAD",1.332799,103.9175485,"Bedok North",1670
"104 BEDOK RESERVOIR ROAD",1.3292763,103.9098223,"Kaki Bukit",945
"605 BEDOK RESERVOIR ROAD",1.3302793,103.9135381,"Kaki Bukit",1156
"621 BEDOK RESERVOIR ROAD",1.3345774,103.9168914,"Bedok North",1842
"714 BEDOK RESERVOIR ROAD",1.3370772,103.9233452,"Bedok North",1059
"717 BEDOK RESERVOIR ROAD",1.3375619,103.9254634,"Bedok Reservoir",1098
"613B BEDOK RESERVOIR ROAD",1.333107,103.9180696,"Bedok North",261
"715 BEDOK RESERVOIR ROAD",1.3374169,103.9231524,"Bedok North",872
"715 BEDOK RESERVOIR ROAD",1.3374169,103.9231524,"Bedok North",872
"715 BEDOK RESERVOIR ROAD",1.3374169,103.9231524,"Bedok North",872
"9 BEDOK SOUTH AVENUE 2",1.3230315,103.936673,"Bedok",1240
"31 BEDOK SOUTH AVENUE 2",1.3230416,103.9381007,"Bedok",1384
